xmag ymag zmag
-3810 846 -4542
-3810 846 -4542
-3810 846 -4542
-3810 846 -4542
-3810 846 -4542
-3810 846 -4542
-3800 2174 -4286
-3800 2174 -4286
-3800 2174 -4286
-3800 2174 -4286
-3800 2174 -4286
-3800 2174 -4286
-3800 2174 -4286
-3800 2174 -4286
-3485 2971 -3789
-3485 2971 -3789
-3485 2971 -3789
-3485 2971 -3789
-3485 2971 -3789
-3485 2971 -3789
-3485 2971 -3789
-3485 2971 -3789
-3302 3321 -3172
-3302 3321 -3172
-3302 3321 -3172
-3302 3321 -3172
-3302 3321 -3172
-3302 3321 -3172
-3302 3321 -3172
-3302 3321 -3172
-3163 3373 -2664
-3163 3373 -2664
-3163 3373 -2664
-3163 3373 -2664
-3163 3373 -2664
-3163 3373 -2664
-3163 3373 -2664
-3163 3373 -2664
-3188 3333 -2415
-3188 3333 -2415
-3188 3333 -2415
-3188 3333 -2415
-3188 3333 -2415
-3188 3333 -2415
-3188 3333 -2415
-3188 3333 -2415
-3239 3356 -2381
-3239 3356 -2381
-3239 3356 -2381
-3239 3356 -2381
-3239 3356 -2381
-3239 3356 -2381
-3239 3356 -2381
-3239 3356 -2381
-3193 3445 -2681
-3193 3445 -2681
-3193 3445 -2681
-3193 3445 -2681
-3193 3445 -2681
-3193 3445 -2681
-3193 3445 -2681
-3193 3445 -2681
-3001 3657 -3172
-3001 3657 -3172
-3001 3657 -3172
-3001 3657 -3172
-3001 3657 -3172
-3001 3657 -3172
-3001 3657 -3172
-3001 3657 -3172
-2483 3884 -3725
-2483 3884 -3725
-2483 3884 -3725
-2483 3884 -3725
-2483 3884 -3725
-2483 3884 -3725
-2483 3884 -3725
-2483 3884 -3725
-1749 3955 -4164
-1749 3955 -4164
-1749 3955 -4164
-1749 3955 -4164
-1749 3955 -4164
-1749 3955 -4164
-1749 3955 -4164
-1749 3955 -4164
-1117 3916 -4558
-1117 3916 -4558
-1117 3916 -4558
-1117 3916 -4558
-1117 3916 -4558
-1117 3916 -4558
-1117 3916 -4558
-1117 3916 -4558
-722 3747 -4848
-722 3747 -4848
-722 3747 -4848
-722 3747 -4848
-722 3747 -4848
-722 3747 -4848
-722 3747 -4848
-722 3747 -4848
-545 3599 -5049
-545 3599 -5049
-545 3599 -5049
-545 3599 -5049
-545 3599 -5049
-545 3599 -5049
-545 3599 -5049
-545 3599 -5049
-388 3528 -4994
-388 3528 -4994
-388 3528 -4994
-388 3528 -4994
-388 3528 -4994
-388 3528 -4994
-388 3528 -4994
-388 3528 -4994
-290 3638 -4800
-290 3638 -4800
-290 3638 -4800
-290 3638 -4800
-290 3638 -4800
-290 3638 -4800
-290 3638 -4800
-290 3638 -4800
-348 3853 -4403
-348 3853 -4403
-348 3853 -4403
-348 3853 -4403
-348 3853 -4403
-348 3853 -4403
-348 3853 -4403
-348 3853 -4403
-626 4064 -3936
-626 4064 -3936
-626 4064 -3936
-626 4064 -3936
-626 4064 -3936
-626 4064 -3936
-626 4064 -3936
-626 4064 -3936
-1106 4149 -3495
-1106 4149 -3495
-1106 4149 -3495
-1106 4149 -3495
-1106 4149 -3495
-1106 4149 -3495
-1106 4149 -3495
-1106 4149 -3495
-1714 4056 -2985
-1714 4056 -2985
-1714 4056 -2985
-1714 4056 -2985
-1714 4056 -2985
-1714 4056 -2985
-1714 4056 -2985
-1714 4056 -2473
-2175 3909 -2543
-2175 3909 -2543
-2175 3909 -2543
-2175 3909 -2543
-2175 3909 -2543
-2175 3909 -2543
-2175 3909 -2543
-2687 3587 -2352
-2634 3587 -2352
-2634 3587 -2352
-2634 3587 -2352
-2634 3587 -2352
-2634 3587 -2352
-2634 3587 -2352
-2634 3587 -2352
-3021 3222 -2236
-3021 3222 -2236
-3021 3222 -2236
-3021 3222 -2236
-3021 3222 -2236
-3021 3222 -2236
-3021 3222 -2236
-3021 3222 -2236
-3443 2857 -2365
-3443 2857 -2365
-3443 2857 -2365
-3443 2857 -2365
-3443 2857 -2365
-3443 2857 -2365
-3443 2857 -2365
-3443 2857 -2365
-3742 2490 -2603
-3742 2490 -2603
-3742 2490 -2603
-3742 2490 -2603
-3742 2490 -2603
-3742 2490 -2603
-3742 2490 -2603
-3742 2490 -2603
-3923 2196 -2942
-3923 2196 -2942
-3923 2196 -2942
-3923 2196 -2942
-3923 2196 -2942
-3923 2196 -2942
-3923 2196 -2942
-3923 2196 -2942
-3999 2092 -3421
-3999 2092 -3421
-3999 2092 -3421
-3999 2092 -3421
-3999 2092 -3421
-3999 2092 -3421
-3999 2092 -3421
-3999 2092 -3421
-3883 2241 -3973
-3883 2241 -3973
-3883 2241 -3973
-3883 2241 -3973
-3883 2241 -3973
-3883 2241 -3973
-3883 2241 -3973
-3883 2241 -3973
-3540 2510 -4526
-3540 2510 -4526
-3540 2510 -4526
-3540 2510 -4526
-3540 2510 -4526
-3540 2510 -4526
-3540 2510 -4526
-3540 2510 -4526
-2881 2893 -4976
-2881 2893 -4976
-2881 2893 -4976
-2881 2893 -4976
-2881 2893 -4976
-2881 2893 -4976
-2881 2893 -4976
-2881 2893 -4976
-2099 2783 -5602
-2099 2783 -5602
-2099 2783 -5602
-2099 2783 -5602
-2099 2783 -5602
-2099 2783 -5602
-2099 2783 -5602
-2099 2783 -5602
-1679 2948 -5564
-1679 2948 -5564
-1679 2948 -5564
-1679 2948 -5564
-1679 2948 -5564
-1679 2948 -5564
-1679 2948 -5564
-1679 2948 -5564
-1083 3283 -5375
-1083 3283 -5375
-1083 3283 -5375
-1083 3283 -5375
-1083 3283 -5375
-1083 3283 -5375
-1083 3283 -5375
-1083 3283 -5375
-1125 3775 -4791
-1125 3775 -4791
-1125 3775 -4791
-1125 3775 -4791
-1125 3775 -4791
-1125 3775 -4791
-1125 3775 -4791
-1125 3775 -4791
-981 3849 -4515
-981 3849 -4515
-981 3849 -4515
-981 3849 -4515
-981 3849 -4515
-981 3849 -4515
-981 3849 -4515
-981 3849 -4515
-1440 3977 -4164
-1440 3977 -4164
-1440 3977 -4164
-1440 3977 -4164
-1440 3977 -4164
-1440 3977 -4164
-1440 3977 -4164
-1440 3977 -4164
-1852 3961 -3935
-1852 3961 -3935
-1852 3961 -3935
-1852 3961 -3935
-1852 3961 -3935
-1852 3961 -3935
-1852 3961 -3935
-1852 3961 -3935
-2122 3756 -3876
-2122 3756 -3876
-2122 3756 -3876
-2122 3756 -3876
-2122 3756 -3876
-2122 3756 -3876
-2122 3756 -3876
-2122 3756 -3876
-2540 3633 -3776
-2540 3633 -3776
-2540 3633 -3776
-2540 3633 -3776
-2540 3633 -3776
-2540 3633 -3776
-2540 3633 -3776
-2540 3633 -3776
-2804 3437 -3743
-2804 3437 -3743
-2804 3437 -3743
-2804 3437 -3743
-2804 3437 -3743
-2804 3437 -3743
-2804 3437 -3743
-2804 3437 -3743
-2733 3418 -3896
-2733 3418 -3896
-2733 3418 -3896
-2733 3418 -3896
